genre,voice
5,エイリアンが揚陸船から降下！
5,敵軍、多数！
5,ニクス隊、戦闘準備！俺たちが歩兵を守る！
5,ニクス2、了解！
5,ニクス3、了解！
5,ニクス4、了解！
5,ニクス1、大破した！うわああああ！
5,ニクス2、これはっ……致命傷だ！助けてくれええええーっ！
5,くはぁあああっ！
5,ニクス4、もう駄目だ！うわあああああ！
5,オーストラリアでエイリアンの新兵器を確認しました。シールドベアラーと呼称しています
5,それは一体なんだ？
5,光の壁を作り出す装置です。壁はドーム状に展開し、あらゆる攻撃を遮断します
5,バリアの様なものか
5,シールドベアラーは武装を持たず、それ自体は脅威ではありません。ですが、まるでトーチカのように機能し、エイリアンを守ります
5,作戦は成功しました！任務完了です！
5,霧の中に怪物がいます！
5,市民が危険に晒されている。やるしかない！
5,怪物を駆除する！
5,こんな霧の中を飛ぶなんて！
5,濃霧での飛行は危険だ。各自、細心の注意を払え！
5,状況はどうなっている
5,怪物が霧に紛れて市民を襲っています。現在交戦中ですが、濃霧のため苦戦しています
5,霧の中で戦うのは不利です！
5,霧が薄くなるタイミングで攻撃しろ！
5,視界が少し回復した。今の内に怪物を駆除するぞ
5,霧が濃くなってきたぞ！注意しろ！
5,霧が弱まりました。さっきよりマシです
5,霧が濃くなっています！
5,霧は濃い時と薄い時がある。視界が良い時に攻撃するぞ！
5,霧で敵が見えません！
5,霧で何も見えません！
5,糸が飛んできます！
5,アラネアがいる！
5,アラネアはダイバーの天敵！どうしたら……！
5,アラネアを駆除する！
5,アラネアはネットを作っています！
5,ネットに気をつけろ！
5,落下して来る物体を確認！
5,エイリアンの軍隊が市街地に接近。シールドベアラーを伴っているようです
5,ついに来たか……
5,オーストラリアでは、シールドベアラーのために大きな被害が出ました
5,光の壁に守られたエイリアンは、手がつけられない強さです
5,どういうことだ？
5,光の壁は我々の攻撃を遮断しますが、エイリアンの攻撃は通過させます。まるで、マジックミラーのように。光の壁の前では、一方的に攻撃を受けるだけです
5,戦闘ロボットを確認
5,シールドベアラーを破壊する方法はあるのか？
5,シールドベアラーは我々の攻撃を遮断しますが、エイリアンの攻撃や、壁に接触した建物などは通過させます。つまり、壁に接触した物体が脅威であるかどうかを判断しているのです。だとすれば、脅威でないと思われる物体、つまり人間そのものが低速で通過することは可能だと思われます
5,壁に激突しろと言うのか！？
5,オーストラリアでは、フェンサー部隊が勇敢にも壁の中に突入。侵入に成功しました
5,ただし、結果的にその部隊は全滅しています。リスクは覚悟しなければなりません
5,もっといいプランはないのか！？
5,すべての怪物を駆除しろ！
5,シールドベアラー
5,敵の新兵器を確認！
5,あれが光の壁か！
5,俺たちがあの壁をぶち破るぞ！
5,空爆で敵の注意を逸らす。合図を待て
5,空爆の開始まで、3秒、2、1、0！
5,今だ！突入しろ！
5,行くぞーっ！
5,正気なのか……！この作戦は無茶だ！
5,死にに行くようなもんだぞ！
5,砲弾すら弾く壁だ！壊し甲斐があるぜ！
5,突入！
5,壁を越えたぞ！
5,次は俺だぁ！
5,こちら突入班！壁の突破に成功！
5,シールドベアラーは真下だ！
5,飛ぶぞ！
5,ダイブ！
5,ダイブ！
5,ダイブ！
5,ダイブ！
5,シールドベアラーを破壊しろ！
5,シールドベアラーが逃げるぞ！
5,追え！破壊しろ！
5,シールドベアラー、撃破！
5,シールドベアラーは、脅威となる物を判断して遮断している。それを逆手に取ることに成功したようです
5,生身の人間なら、脅威とは見なされないということだ
5,フェンサー、戦闘を続行せよ！
5,了解！
5,シールドベアラーを全滅させるぞ！
5,シールドベアラーは、敵の接近を感知すると移動するようです。その際、光の壁も動きます。注意してください
5,エイリアンがいるぞ！
5,やつらは壁の中からでも攻撃してくる。注意しろ
5,フェンサーを援護しろ！
5,シールドベアラーに守られたエイリアンは手強い。油断するな！
5,お前たちは勇敢を通り越して、馬鹿だな
5,シールドベアラー、撃破
5,シールドベアラーの破壊を確認
5,シールドベアラーが来たぞ！
5,すべてのシールドベアラーを破壊しろ！
5,破壊！
5,撃破しました
5,破壊を確認
5,すべてのシールドベアラーを撃破しました！
5,残った敵を排除しろ！
5,以後、シールドベアラーと遭遇した際は、光の壁に突入して破壊してください
5,何度も出来る芸当ではない。危険すぎる！
5,現在、シールドベアラーを破壊する唯一の方法なのです
5,シールドベアラーを破壊し、生還した者は初めてです！やはりあなたは興味深い……
5,三隊に分かれて進む
5,チーム1、了解
5,チーム2、了解
5,チーム3、了解
5,周囲を調査。発見した飛行型を速やかに殲滅しろ
5,こちらチーム2。調査を開始する
5,チーム3、探索しつつ山頂へ向かう
5,飛行型と遭遇しました
5,駆除を開始せよ
5,チーム1、戦闘を開始します
5,周囲の飛行型を殲滅しろ！
5,チーム1は付近の飛行型を殲滅しろ
5,まず周囲の飛行型を殲滅し、この付近を確保する
5,進め！
5,飛行型を駆除するぞ！
5,こちらチーム2。飛行型を発見した
5,チーム3、飛行型を確認！
5,想定していたより、大群です！
5,なんでこんなに！
5,数が多すぎるぞ！
5,どうなってる！怪物の巣でもあるってのか！？
5,飛行型侵略生物が、これほどの群れを作るのは珍しいことです
5,嫌な予感がする……
5,まだこんなにいるぞ！
5,俺たちの方が駆除されちまうぞ！
5,あの山を見ろ！何か、おかしいぞ！
5,あれは山じゃない。怪物の巣だ！
5,本当に怪物の巣があるぞ！
5,これは極めて重要な発見です。巣に接近し、データを収集してください
5,各隊、別方向から巣に接近しろ
5,チーム1、目前の山を越えて巣に接近しろ
5,この山を登る。行くぞ！
5,山頂まで走るぞ！
5,この山を駆け登るのかよ！
5,俺も空を飛びたいぜ
5,ウイングダイバーになるにはウェイトオーバーだ。あと20キロ痩せろ
5,飛行型の怪物を確認！
5,山頂に向かえ
5,山頂へ向かうぞ。ついて来い！
5,Yes,sir！
5,Yes,sir！
5,Yes,sir！
5,Yes,sir！
5,チーム2、山頂に向かう
5,チーム3、山頂に移動中
5,巣に接近する！
5,飛行型侵略生物の巣が確認されたのは、初めてのことです。α型やβ型以上の繁殖能力を持っている。そう考えねばならないでしょう
5,最悪の事態だ……
5,なんて巨大な巣だ！
5,デカすぎる……！
5,巣を攻撃してください
5,巣を攻撃しろ！
5,巣から怪物が出て来るぞ！
5,飛行型を攻撃しろ
5,チーム2、飛行型と交戦中！山頂に近付けない！
5,チーム3、飛行型の数が多すぎる！
5,チーム1、救援感謝する
5,チーム3、チーム1と合流します！
5,こちらスカウト！巣から怪物が出て来ます！
5,また怪物が出て来るぞー！
5,こちらスカウト。巨大な飛行型を確認しました！
5,飛行型のクイーンが巣に向かっています！
5,なんだと！？
5,クイーン、複数です！
5,最悪だ……！
5,飛行型の大群だー！
5,この巣は、複数のクイーンによって守られているようです
5,この戦力で立ち向かえる相手ではない。総員退却しろ！
5,退却しろーっ！
5,退却ー！
5,飛行型の数が多すぎる。全チーム、退却しろ！
5,あの巣を破壊するには、それなりの装備が必要だ。いったん撤退しろ！態勢を立て直す！
5,フーリガン砲
5,行くぞ！
5,また仲間が減った
5,EDFは、もっと人材募集に力を入れるべきだ！
5,もう強制的でも構いやしねえ！
5,すでにそういう状態だ！
5,フーリガン砲でテレポーションシップを破壊する
5,フーリガン発射まで、3、2、1
5,テレポーションシップの破壊に成功！
5,あれがフーリガン砲か！
5,敵の装甲を貫いたぞ！
5,地上部隊、前進！
5,テレポーションシップを撃墜しろ
5,テレポーションシップを狙え！
5,フーリガン砲、ファイア！
5,テレポーションシップを撃破
5,フーリガン砲、発射！
5,敵船撃墜！
5,フーリガン砲は試作段階で、連続使用は出来ない。これ以上の支援は期待するな
5,残りは我々で片付けるぞ
5,進め！
5,所在不明だった怪生物アーケルスが確認されました。作戦エリアの付近です！
5,何！？
5,アーケルスだと！？
5,なぜここに！？やつは怪物に引き寄せられるとでもいうのか！
5,アーケルスを攻撃しろ！無傷で通過させるな！
5,アーケルスを撃て！無傷で逃がすのは恥だぞ！
5,アーケルスに着弾！攻撃は効果があるようです！
5,もしアーケルスを撃破出来れば最大級の戦果です！勲章どころではありません！
5,アーケルス撃破まであと少しです！
5,人類最大の敵とまで言われたアーケルスが、ついに倒れる！
5,アーケルス逃走……
5,逃げたか……。だが、追い詰めはしたということか
5,いえ、アーケルスはひとつのエリアに留まらず、移動を繰り返す習性があるようです
5,飽きてほかに行ったということか！くそっ！
5,残ったテレポーションシップを破壊しろ！
5,民間人を守れ！
5,突入！
5,こいつが新種の怪物か
5,可愛いじゃねぇか！
5,ふっ、鈍そうなやつだぜ
5,新種といっても、大したことはなさそうだな
5,さっさと駆除しちまうか！
5,攻撃！
5,この怪物の能力は未知数です。慎重に対応してください
5,丸くなりやがったぞ！
5,転がってる！
5,こいつら、俺たちを潰そうとしてるのか！
5,すべての怪物を駆除する！
5,テレポーションシップが移動を開始
5,テレポーションシップ2隻が接近しています
5,テレポーションシップが怪物を投下！
5,なんだ、この音は！
5,転がって来やがった！
5,速いぞ！
5,恐ろしい相手だ。油断するな！
5,ボウリングのピンの気持ちが分かったぜ！
5,テレポーションシップ3隻が接近しています！
5,怪物を確認しました！注意してください！
5,また来やがった！
5,転がって来るぞ！
5,政府広報です。現在多数の民間人が義勇兵となり、エイリアンと戦っています。政府は義勇兵に対し、特別待遇を与えることを決定しました。今後すべての義勇兵は、EDF正規兵と同等の待遇を得ることが出来ます。ただし特別待遇に伴い、新たな義務も発生します。詳細は、EDF広報部へお問い合わせください
5,以後、この怪物を侵略生物γと呼称します。γ型は非常に戦いにくい相手のようです。遭遇時には十分に注意してください
5,ライトをつけろ！
5,作戦開始だ。十分に注意しろ
5,夜の奇襲作戦か。そんな手が通じれば苦労はないぜ！
5,今やこんな作戦が当たり前か
5,せめてもう少し戦力があれば！
5,敵は小さい俺たちを見つけるのに、苦労するはずだ。特に暗闇ではな……！
5,行くぞ！
5,敵揚陸艇を確認
5,銃撃止め！余計な音を出すな！
5,闇夜のエイリアンってのは……不気味だぜ
5,敵は俺たちの接近に気付かないはずだ。行くぞ！
5,攻撃をやめろ！闇に潜むぞ！
5,人類が勝つためには、小ささを活かすしかない。気付かれず接近し、一気に倒す。この戦術でいくぞ！
5,上空に、敵の揚陸艇です
5,眠いなぁ……
5,静かにしろ！見つかるぞ！
5,はっ……えっと、上空に揚陸艇！
5,シールドベアラーを破壊！
5,任務完了です。お疲れ様でした
5,突撃しろーっ！
5,突撃ー！
5,撃て！逃がすな！
5,これまでの礼をしてやるぜ！
5,一気に踏み潰せ！
5,前進！前進！
5,仲間の仇を討てぇー！
5,AFV、前進！歩兵部隊はAFVを援護！
5,チーム2、右へ展開しろ
5,チーム3は後方を守れ
5,残存するエイリアン、残りわずかです
5,エイリアンが吠えてるぞ！
5,なんだ？エイリアンは何をしてやがる！
5,エイリアンが、通信しているようです！
5,救援部隊を呼びやがったのか！？
5,苦し紛れだ！今更やつらに何が出来る！
5,全滅させろ！
5,エイリアンは仲間と通信していたようです。援軍を呼んだ恐れがあります。警戒してください！
5,おい、あれはなんだ！？
5,空に黒い点が見える！
5,何かが空を飛んでるぞ！
5,飛行物体を確認。正体は不明！
5,なんでしょう、これは……
5,そんな……！こんなことが！
5,あれは鳥だ！羽ばたいてるぞ！
5,確かに、羽がある！
5,おい見ろ！エイリアンだ！羽のあるエイリアンが来るぞ！
5,エイリアンが飛んでる！
5,攻撃を許可する！撃て！
5,攻撃しろー！
5,敵が速すぎる！戦車砲は駄目だ！
5,よく狙え！素早いぞ！
5,データの収集が必要です。交戦してください！
5,そうせざるを得ない！逃げ切るのは不可能だ！くそっ！
5,こいつら、人間を食うぞ！
5,飲み込まれる前に撃て！
5,飲み込まれそうでも諦めるな！そのまま敵を撃て！
5,バックアップのチームを投入する！
5,フェンサー、ダイバー、援護に向かえ！
5,すでに向かっている！
5,こっちもだ！
5,空中戦なら、負けはしない！
5,気味の悪いやつらだ。叩き潰してやる！
5,いやったぜぇ！ざまぁ見やがれぇ！
5,飛行物体多数！
5,こちらスカウト！多数の飛行物体を確認！
5,何かが空を飛んでるぞ！
5,まただ！また来やがった！
5,敵を撃って、飲み込まれそうな仲間を助けろ！
5,また来た！やつら、とんでもない数だぞ！
5,くそっ、俺たちは調子に乗り過ぎたか
5,各員、敵を攻撃しろ！
5,もう、滅茶苦茶だぞ！
5,回収班、急いでください！
5,回収班を向かわせました。生物のサンプルを採取します。部隊は直ちに撤収してください
5,作戦開始だ
5,インドでのマザーシップ攻撃作戦は失敗。多数の航空戦力を失う結果となりました
5,航空機に頼りすぎるからだ！これだけの文明差がある。やつらの想定しない攻撃、勝ち目はそれだけだ
5,シールドベアラー、多数確認！
5,敵は、シールドベアラーを配置して船の直下を防衛しています！
5,やはりマザーシップの弱点は下か！
5,まず周囲の敵を排除する！シールドベアラーを破壊しろ！
5,シールドの中に、エイリアンがいるぞ！
5,エイリアンを倒せ！
5,こちらスカウト。マザーシップが、砲台を展開しています！
5,砲台が光ってるぞ！
5,退避！退避ー！
5,危ない！建物に隠れろー！
5,うあぁああああああ！
5,戦闘を続行しろ！
5,マザーシップは後だ！周囲の敵を殲滅しろ！
5,戦闘中の部隊を援護します！
5,怖くないのか？私は怖い
5,グリムリーパー、突入する！
5,戦場で何度も会うやつは少ない。大抵はすぐに死ぬ
5,前に出すぎるな！敵砲台の餌食になるぞ！
5,砲撃を避け、周囲の敵を排除しろ！
5,マザーシップからドローン出現。タイプ2ドローンです！
5,ドローンだ！新型のドローンが来るぞ！
5,ドローンの拡散を許す訳にはいかない！すべて撃墜しろ！
5,俺は5人兄弟だった！だが、今は1人っ子だ！
5,お前が生き延びて、両親の面倒を見てやれーっ！
5,くっ、シールドベアラーの数が多すぎるぞ！
5,よし、マザーシップを攻撃するぞ！
5,マザーシップからドローンが出現しています
5,ドローンだ！タイプ2だぞ！
5,ドローンを攻撃しろ！
5,マザーシップ、上昇を開始！
5,マザーシップ、離脱しました
5,逃がしたか！
5,ドローンをすべて撃墜しろ！
5,やはりマザーシップは、下方向からの攻撃を嫌う。いつか必ずチャンスは来るはずだ
5,テレポーションシップが投下しているのは、γ型です！
5,へっへへ、こいつら弱そうだぞ！
5,あの怪物は、侵略生物γだ。十分に注意しろ
5,転がって来るぞ！
5,速ええぇぇー！
5,γ型は脅威です。早急にテレポーションシップを破壊する必要があります
5,テレポーションシップ、γ型を投下！
5,敵船撃沈！
5,敵船、2！
5,テレポーションシップ、あと1隻です！
5,聞きたいことがある
5,エイリアンの戦術は不可解だ
5,人類がこれまで持ちこたえられたのは、エイリアンが核の様な広域破壊兵器を使わなかったからに過ぎない。彼らほどの文明があれば、人類を一撃で吹き飛ばすことも可能だったはずだ
5,エイリアンは地球を汚染しようとは考えていないようです
5,怪物の体液には未知の微生物が含まれていました。怪物が死ぬ度に、体液が流出し、地球上に微生物を拡散させています。そして微生物には、土壌や大気中の汚染物質を分解する力があるのです
5,環境を浄化するということか！
5,推測に過ぎませんが、怪物は微生物を培養するために生み出されているのかもしれません
5,つまり、人間を襲って繁殖し、多くの微生物を地球上に撒き散らす。それが怪物の役割か
5,エイリアンは地球を作り変えようとしています
5,突撃しろ！
5,突進だぁ！
5,時間をかけると奴らは再生する。一気にやるぞ！
5,こちらブラッド1。前に出るぞ！歩兵部隊、道をあけろ！
5,この十字路で敵を迎え撃つ！
5,ブラッド2、右をカバーしろ！
5,ブラッド2、了解
5,右からも来るぞー！
5,こちらブラッド1！俺たちがやる
5,ブラッド2、前進する
5,エイリアン、健在3
5,エイリアン、2体健在
5,エイリアン、健在1！
5,敵揚陸船を確認！
5,揚陸船が来るぞ！
5,エイリアンが降下して来るぞ！
5,見たことがない敵だ
5,初めて見る武装です！
5,敵の新装備だ……！
5,なんだあいつらは！
5,凄い武器を持ってるぞ！
5,敵は重装備です！
5,エイリアンの重装歩兵だと！？
5,先日、同様の敵が北米に降下しました。迎え撃った部隊は全滅。重要拠点のいくつかが占拠されました
5,敵のアーマーは頑強です！
5,くっ、装甲が厚すぎて、攻撃が効かないぞ！
5,弱点はないのか？
5,強固なアーマーと重武装。いわば、地上部隊の天敵です
5,くそっ！
5,あの、デカい銃に気をつけろ！
5,馬鹿デカい武器を持ってるやつがいやがるぞ！
5,大型の武器を持っているやつがいる！
5,あれは……ロケットランチャーだ！
5,エイリアンはロケットランチャーを持っているぞ！
5,敵はランチャーを持っているぞ！気をつけろ！
5,敵が強すぎます！
5,なんてやつらだ！
5,攻撃を一点に集中しろ！鎧を破壊し、本体を狙え！
5,敵の鎧は強固だ！破壊するのは一箇所でいい！そこから本体を狙え！
5,グリムリーパー、敵を確認した。殲滅する
5,地獄には俺達だけで行く。お前は生きろ
5,こんなやつらが大量に降下してみろ。我々はあっという間に壊滅だ！
5,すでに北米、そして中国大陸に、かなりの数が降下しています。遠からぬ内に、我々は拠点の大半を失うことになるでしょう
5,くそぉ、エイリアンめ！
5,塔が落ちて来るぞ！
5,テレポーションアンカーだ！
5,テレポーションアンカーを確認しました
5,すぐに破壊しろ
5,あれはビッグアンカーだと思われます。多種類の怪物を出現させるため、非常に危険です。すぐに破壊してください
5,ビッグアンカーを攻撃しろ
5,広範囲にテレポーションアンカーが落下している。注意しろ
5,落下して来る物体があります！
5,また来るぞ！
5,大型のやつだ！
5,ビッグアンカーを破壊しろ！
5,落下する物体を確認
5,落ちて来るぞー！
5,アンカーを攻撃しろ！
5,我々は大きな困難に直面しています。地球上のエイリアンは増え続け、反対に人類は減り続けています。我々は、少数民族になろうとしているのです。まもなく地球人という言葉は、エイリアンを指すようになるでしょう。その時、人類はどうなるのか。我々は、彼らに許しを請い、許された一部の土地だけで細々と生きる道を模索せねばなりません。たとえそれが、屈辱の道であろうとも。地球の先住民族として、我々は、生き延びねばならないのです！
5,ビッグアンカーを確認しました
5,作戦完了。素晴らしい戦果でした！落下地点の中で、市街地の防衛に成功したのは、ここだけです
5,駆除を始めるぞ
5,敵はβ型だ。手強いぞ
5,巨大な個体を確認！
5,デカいのがいるぞ！
5,デカすぎる。十倍はあるぞ！
5,データの収集が必要です。直ちに駆除してください
5,巨大な怪物を攻撃しろ！
5,巨大な怪物は、高い戦闘力を持っているようです！
5,巨大なβ型を撃破しました！
5,まだ怪物がいます！
5,巨大なやつは一体ではないのか！厄介だな……
5,巨大な怪物を駆除！
5,巨大β型を撃破！
5,以後、巨大なβ型をキングと呼称します
5,やつはキングと呼ぶに相応しい戦闘能力を持っているようだ。十分に注意しろ！
5,キングを撃破！
5,キングの駆除に成功！
5,恐ろしい怪物だ。キングは一体どこから来た？
5,くそっ！攻撃が効かないぞ！
5,このままでは全滅だ！
5,大将！いつもいい所に来やがるなぁ！
5,退却はやめだ！軍曹の所に戻る！
5,こいつら、桁違いに強いぞ！
5,あれはただのドローンじゃない。大勢やられた！
5,軍曹はまだ生きてる！見捨てられない！
5,軍曹は線路の上だ
5,お前か！
5,俺たちの武器では、ドローンの装甲を破れない。レールガンを使おう
5,最初の戦闘で乗務員がやられた。部隊はレールガンを放棄して撤退したようだ。それを探す
5,近くにトラックが乗り捨てられていた。それを使って移動しよう
5,乗り捨てられたトラックを見つけよう
5,フェンサーがレールガンに随行していたはずだ。無事だといいが
5,酷い雨だぜ
5,やつら、雨に紛れて襲ってきたんだ
5,雨でもドローンのセンサーは鈍らない。大した性能だ
5,エイリアンは水の多い星から来たのかもしれないぞ
5,部隊は散り散りだ
5,まだ戦っている仲間がいる。見殺しには出来ない
5,レールガンが放棄されたのを見たぞ
5,レールガンまで案内してほしいのか？無理だ
5,敵は強い。何か策はあるのか！
5,諦めかけてた。感謝する
5,レールガンを探しているのか？確か向こうだ
5,レールガン？操縦できるのか！？
5,レールガンを使う気か！いいだろう
5,なぜ逃げなかった！？勝ち目はないぞ
5,レールガンは無事だ。動かせるか？
5,あったぞ。レールガンだ
5,くそっ！ポンコツかよ！
5,最初の攻撃で破損していたようだ
5,このドローンは、圧倒的な戦闘力を持っています。たった数機で歩兵部隊を壊滅させるほどの
5,人類を抹殺するためにこんな物を作り上げたか。エイリアンは勤勉に働いているようだな！
5,この殺戮マシーンを、以後、インペリアルドローンと呼称します
5,ここが死に場所かと思ったが……また命を拾ったようだな
5,歩兵部隊はコンバットフレームと共に前進しろ
5,前進！
5,側面から突入部隊を援護する！
5,俺たちは遊撃隊だ！
5,コンバットフレームに任せて、楽にやろうぜ！
5,遅れている部隊がある。その分、働く必要がありそうだぞ
5,GX1、突入する！
5,歩兵はコンバットフレームを援護しろ
5,怪物をコンバットフレームに近付けるな
5,GX1、アタック！
5,ビッグアンカーが確認されている。十分に注意しろ
5,GX2、突入！
5,GX2、アタック！
5,GX3、突入！
5,GX3、攻撃開始！
5,大型のテレポーションアンカーが、起動しています！
5,ビッグアンカーは危険だ。すぐに破壊しろ
5,良くない情報です。作戦エリアは、怪生物アーケルスの移動ルート上にあるようです
5,なんだと！？
5,各隊、迅速に任務を遂行しろ。アーケルスが来るぞ！
5,アーケルス接近！
5,デカいのが来たぞ！
5,あれは怪生物アーケルス！
5,またあいつか！
5,やつはデカい上にタフだぞ！どうする！？
5,この作戦の目的は、テレポーションアンカーの破壊だ。怪物とアンカーを破壊しろ。アーケルスはその後だ
5,GX4、まもなく到着する！
5,GX5、こちらもだ
5,GX4、敵を確認！
5,GX5、戦闘を開始する！
5,遊撃班、コンバットフレームを守れ
5,アーケルスに着弾！
5,攻撃の効果を確認！アーケルスを倒せるかもしれません！
5,攻撃は命中しています！確実に損傷を与えているはずです！
5,これでも倒れないなんて……！
5,爆撃やミサイルすら通じない相手です
5,やつは不死身か！
5,アーケルスの再生能力を上回る攻撃が必要だと思われます。現在、方法を検討中です
5,いいぞ！本来の目的は達成した！
5,アーケルスを攻撃しろ！
5,今度こそ、アーケルスを駆除するぞ！
5,アーケルス、移動を開始しました！
5,アーケルスは逃走している。無理に追う必要はない。作戦完了だ
5,前方に、エイリアンがいるはずです！
5,霧で視界が悪い。注意しろ！
5,エイリアンだ！
5,マズい！霧が濃くなってきたぞ！
5,レンジャーチームがその付近にいる。合流しろ
5,エイリアンの揚陸船を確認！
5,やつら、この霧の中を飛んでやがるぞ！
5,エイリアンが降下してきます！
5,なんて霧だ……！何も見えなくなってきたぞ！
5,やつら、こっちが見えてるぞ！
5,くそっ！やつらの装備はこっちより上だ！
5,こちらスカウト！霧に隠れて、かなりの数のエイリアンが降下したようです！
5,前方が見えません！この霧では、不利です！
5,距離を詰めるしかない！一気に前進するぞ！
5,霧でよく見えないが、エイリアンは大軍だ！
5,通信、回復しました！
5,状況を教えてください！
5,作戦終了……？分かりました……
5,まるで光の城だ！
5,敵の要塞って訳かよ！
5,エイリアンは守りを固め、前哨基地を築いた。光の壁の内部には、テレポーションアンカーがあり、怪物を送り出し続けている。破壊しなければ、このエリアは失われるだろう！
5,空爆すら、光の壁を貫通出来ない！俺たちがやるしかないぞ！
5,エイリアンの前哨基地を攻略するぞ！
5,敵の守りは強固です。十分に注意してください
5,シールドの消失を確認！
5,シールドベアラー撃破！シールドの消失を確認しました
5,シールドベアラーを撃破！
5,シールドベアラーを破壊！
5,潜水母艦パンドラが撃沈されました！マザーシップ・ナンバー8の砲撃を受けたようです
5,くそっ！人類は切り札のひとつを失ったか……！
5,まるで人影がないぞ
5,くっ、遅かったようだな！
5,ドローンを排除する！このエリアを奪還するぞ！
5,Yes,sir！
5,このエリアの守備隊は全滅です。支援は期待出来そうもありません
5,市民は無事か？
5,残念ながら……。わずかな生存者は、南へ避難したようです
5,くそっ！
5,まるでドローンの街だ！
5,現地の空軍は壊滅状態です。我々の攻撃機、輸送機で戦うほかなさそうです
5,あれはなんだ！
5,空に、無数の飛行物体！
5,怪物だ！街の住民を始末したのは、あいつらか！
5,街が壊滅したのはドローンではなく、怪物のせいという訳か！
5,怪物を攻撃しろ！
5,羽の生えたエイリアンだ！
5,こいつらが住民を食いやがったのか！
5,巨大な飛行物体を確認……！
5,クイーンと思われますが、データと違います！
5,あれはクイーンではありません。その亜種、さらに強大な力を持った生物です
5,以後、あの生物を、デスクイーンと呼称します
5,デスクイーン、撃破！
5,無数の怪物が欧州を飛び回っています。もはや絶望的な状況です
5,くそぉ！
5,生き残った住民はいないのか！我々は、なんのために戦っている！
5,ロボットが接近してきます！
5,ニクス隊、戦闘用意！
5,マスターアーム、オン！
5,ニクス2、マスターアーム、オン！
5,ニクス3、マスターアーム、オン！
5,作戦開始だ！ここでやつらを止める！
5,来るぞ！
5,コンバットフレーム、敵ロボット破壊しろ！
5,ディロイを破壊！
5,隕石だぁ！
5,あれはロボットだ！
5,ロボットを破壊しろ！
5,こちらスカウト！侵略生物βの大群を確認！
5,重装甲のエイリアンがいます！
5,何か落ちて来るぞ！
5,ディロイBを確認しました。注意してください
5,ミサイルが来るぞーっ！
5,ミサイルを撃ち落とせ！
5,空から落下物あり！
5,見ろ！あいつ、脚が長いぞ！
5,背が高いやつがいる！頭が高くて、弾が届かないぞ！
5,脚の長いやつは、砲台も多いぞ！
5,脚の短いやつを確認！
5,脚が短いやつもいるぞ！
5,脚部の長さが異なるディロイを確認
5,足の長いディロイと、短いディロイがいるようです
5,おそらく、攻撃対象や地形に合わせ、脚部を変化させられるよう設計されているのでしょう
5,汎用性か。効率的な侵略……彼らは侵略に慣れている
5,脚の長いタイプ、短いタイプをそれぞれ、ロングタイプ、ショートタイプと呼称します
5,ディロイ、全滅を確認！
5,このディロイのせいで、これから多くの人が……！
5,すべての脅威を排除せよ
5,ネットがあるぞ！
5,ネットの上に怪物がいる！
5,糸で獲物を捕えて、ネットに釣り上げる姿が確認されています。十分に注意してください
5,アラネアの糸は遠距離まで届く。やつから目を離すなよ
5,糸だ！避けろー！
5,糸に捕まったぁっ！だぁあああああ！助けてくれええ！
5,助けないと！アラネアを撃てー！
5,助けてくれえぇえええぁ！
5,なんて恐ろしい怪物だあっ！
5,前進して、敵を排除する！
5,怪物が地面から出て来るぞー！
5,怪物が来るぞーっ！
5,馬鹿！アラネアから目を離すな！糸にやられるぞ！
5,EDF総司令官より全兵士へ。人類の置かれた状況は厳しい。プライマーの攻撃は苛烈さを増し、我々は後退を続けている。人類の版図は減り続け、回復の見込みはない。だが言っておく。絶望はなんの役にも立たない。選択肢はたったひとつ。我々は戦い続ける。どんな状況であろうとも、我々の代わりはいない。戦える者はほかにいない。我々が諦めた時、人類の歴史は終わる！EDFは戦い続けなければならない！命のある限り！
5,クイーンだ！移動しているぞ
5,デスクイーンを確認！
5,飛行型が、うようよいやがる！
5,クイーンは移動しています！すべてのクイーンが一箇所に集まりつつあるようです！
5,巣の建造を許す訳にはいかない。殲滅しろ！
5,空中での戦いだ！負けられないぞ！
5,Yes,sir！
5,手強い相手だが、すべてのクイーンを一網打尽にするチャンスでもある！全滅させろ！
5,空爆で敵を壊滅させる。エアレイダー、攻撃地点を指示しろ！
5,輸送機が現地に到着した。投下地点の指示は、エアレイダーに任せる
5,クイーンが来るぞーっ！
5,恐るべき相手だ。油断するな！
5,エイリアンがいるぞ！
5,エイリアンだと！？このクイーンは、エイリアンが呼び集めたのか！
5,このエリアにクイーンを呼び集め、集団で巨大な巣を建造させようとしているのだと思われます
5,まるで酪農家だ。エイリアンはより効率よく繁殖させる方法を知っているようだ
5,クイーンの撃破に成功しました！
5,クイーンを撃墜しました！
5,クイーンを撃破！
5,クイーン、生存数3！
5,クイーン、生存数2！
5,クイーン、生存数1！
5,全クイーン撃破！
5,飛行型をすべて駆除しろ！
5,クイーンが全滅した今、巣は無防備な状態のはずです。巣の破壊作戦を立案します
5,ちぃっ！酷い天気だ……
5,こんな日に戦闘かよ
5,怪物共を駆除する！
5,今日はAFVもいる。楽な仕事だぜ
5,応援のAFVも来る。安心しろ
5,まず俺たちが先陣を切るぞ！
5,作戦開始！
5,あの敵は、俺たちが倒す！
5,AFVが出るまでもない！
5,ショットガンの威力を、見せてやるぜぇ！
5,ショットガンの射程は短い。だが、怪物退治には最適な武器だ！
5,砲撃ー！
